gene_id_go,gene_description,geneLink,GO
KCNJ2,potassium voltage-gated channel subfamily J member 2,https://www.ncbi.nlm.nih.gov/gene/?term=3759,regulation of heart rate by cardiac conduction
KCNJ2,potassium voltage-gated channel subfamily J member 2,https://www.ncbi.nlm.nih.gov/gene/?term=3759,relaxation of skeletal muscle
KCNJ2,potassium voltage-gated channel subfamily J member 2,https://www.ncbi.nlm.nih.gov/gene/?term=3759,positive regulation of potassium ion transmembrane transport
HEPHL1,hephaestin like 1,https://www.ncbi.nlm.nih.gov/gene/?term=341208,ferroxidase activity
HEPHL1,hephaestin like 1,https://www.ncbi.nlm.nih.gov/gene/?term=341208,copper ion binding
HEPHL1,hephaestin like 1,https://www.ncbi.nlm.nih.gov/gene/?term=341208,copper ion transport
HEPHL1,hephaestin like 1,https://www.ncbi.nlm.nih.gov/gene/?term=341208,integral component of membrane
HEPHL1,hephaestin like 1,https://www.ncbi.nlm.nih.gov/gene/?term=341208,oxidation-reduction process
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,signal transducer activity
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,receptor activity
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,transmembrane signaling receptor activity
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,death receptor activity
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,protein binding
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,extracellular region
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,nucleoplasm
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,endosome
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,cytosol
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,plasma membrane
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,integral component of plasma membrane
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,intracellular protein transport
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,axon guidance
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,central nervous system development
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,extrinsic apoptotic signaling pathway via death domain receptors
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,cell surface
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,detection of temperature stimulus
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,Rab GTPase binding
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,nerve development
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,hair follicle morphogenesis
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,membrane protein intracellular domain proteolysis
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,ubiquitin protein ligase binding
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,circadian regulation of gene expression
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,negative regulation of fibroblast growth factor receptor signaling pathway
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,positive regulation of odontogenesis of dentin-containing tooth
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,glucose homeostasis
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,positive regulation of apoptotic process
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,negative regulation of apoptotic process
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,regulation of cysteine-type endopeptidase activity involved in apoptotic process
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,negative regulation of cell cycle
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,neurotrophin TRK receptor signaling pathway
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,positive regulation of fibroblast proliferation
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,nerve growth factor binding
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,regulation of axonogenesis
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,negative regulation of axonogenesis
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,positive regulation of axonogenesis
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,negative regulation of hair follicle development
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,apoptotic signaling pathway
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,positive regulation of apoptotic signaling pathway
NGFR,nerve growth factor receptor,https://www.ncbi.nlm.nih.gov/gene/?term=4804,regulation of glucose import in response to insulin stimulus
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,protein binding
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,plasma membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,integral component of plasma membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,energy reserve metabolic process
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,post-Golgi vesicle-mediated transport
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,synaptic transmission
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,neurotransmitter secretion
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,synaptic vesicle
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,glutamate secretion
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,cell junction
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,clathrin-coated vesicle
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,endocytic vesicle membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,secretory granule membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,synaptic vesicle membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,SNARE complex
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,cellular protein metabolic process
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,small molecule metabolic process
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,neuron projection terminus
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,regulation of insulin secretion
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,clathrin-sculpted glutamate transport vesicle membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,membrane organization
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,extracellular vesicular exosome
VAMP2,vesicle associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=6844,clathrin-sculpted monoamine transport vesicle membrane
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,G-protein coupled receptor internalization
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,serotonin receptor activity
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,cytoplasm
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,plasma membrane
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,integral component of plasma membrane
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,G-protein coupled receptor signaling pathway coupled to cyclic nucleotide second messenger
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,adenylate cyclase-inhibiting serotonin receptor signaling pathway
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,protein kinase C-activating G-protein coupled receptor signaling pathway
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,synaptic transmission
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,drug binding
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,regulation of dopamine secretion
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,negative regulation of serotonin secretion
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,negative regulation of cAMP biosynthetic process
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,negative regulation of synaptic transmission GABAergic
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,cellular response to drug
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,response to cocaine
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,vasoconstriction
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,drinking behavior
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,response to ethanol
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,bone remodeling
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,regulation of behavior
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,serotonin binding
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,response to mineralocorticoid
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,negative regulation of synaptic transmission glutamatergic
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,cellular response to alkaloid
HTR1B,5-hydroxytryptamine receptor 1B,https://www.ncbi.nlm.nih.gov/gene/?term=3351,cellular response to temperature stimulus
ZC3H11A,zinc finger CCCH-type containing 11A,https://www.ncbi.nlm.nih.gov/gene/?term=9877,transcription export complex
ZC3H11A,zinc finger CCCH-type containing 11A,https://www.ncbi.nlm.nih.gov/gene/?term=9877,protein binding
ZC3H11A,zinc finger CCCH-type containing 11A,https://www.ncbi.nlm.nih.gov/gene/?term=9877,poly(A)+ mRNA export from nucleus
ZC3H11A,zinc finger CCCH-type containing 11A,https://www.ncbi.nlm.nih.gov/gene/?term=9877,poly(A) RNA binding
ZC3H11A,zinc finger CCCH-type containing 11A,https://www.ncbi.nlm.nih.gov/gene/?term=9877,metal ion binding
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,Golgi membrane
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,nucleus
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,endoplasmic reticulum membrane
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,GPI anchor biosynthetic process
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,protein transporter activity
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,protein transport
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,integral component of membrane
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,signal transduction in response to DNA damage
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
PGAP2,post-GPI attachment to proteins 2,https://www.ncbi.nlm.nih.gov/gene/?term=27315,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,Golgi membrane
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,carbohydrate metabolic process
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,glycosaminoglycan biosynthetic process
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,heparan sulfate proteoglycan biosynthetic process
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,[heparan sulfate]-glucosamine N-sulfotransferase activity
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,integral component of membrane
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,hydrolase activity
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,glycosaminoglycan metabolic process
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,heparin biosynthetic process
NDST2,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform 2 ,https://www.ncbi.nlm.nih.gov/gene/?term=8509,small molecule metabolic process
TSC22D2,TSC22 domain family member 2,https://www.ncbi.nlm.nih.gov/gene/?term=9819,sequence-specific DNA binding transcription factor activity
TSC22D2,TSC22 domain family member 2,https://www.ncbi.nlm.nih.gov/gene/?term=9819,regulation of transcription DNA-templated
TSC22D2,TSC22 domain family member 2,https://www.ncbi.nlm.nih.gov/gene/?term=9819,response to osmotic stress
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,Golgi membrane
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,polypeptide N-acetylgalactosaminyltransferase activity
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,integral component of membrane
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,O-glycan processing
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,transport vesicle
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,post-translational protein modification
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,cellular protein metabolic process
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,https://www.ncbi.nlm.nih.gov/gene/?term=117248,metal ion binding
CAPN14,calpain 14,https://www.ncbi.nlm.nih.gov/gene/?term=440854,calcium-dependent cysteine-type endopeptidase activity
CAPN14,calpain 14,https://www.ncbi.nlm.nih.gov/gene/?term=440854,calcium ion binding
CAPN14,calpain 14,https://www.ncbi.nlm.nih.gov/gene/?term=440854,nucleus
CAPN14,calpain 14,https://www.ncbi.nlm.nih.gov/gene/?term=440854,nucleolus
CAPN14,calpain 14,https://www.ncbi.nlm.nih.gov/gene/?term=440854,cytoplasm
CAPN14,calpain 14,https://www.ncbi.nlm.nih.gov/gene/?term=440854,proteolysis
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,inactivation of MAPK activity
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,G-protein alpha-subunit binding
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,GTPase activator activity
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,calmodulin binding
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,cytoplasm
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,cytosol
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,plasma membrane
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,regulation of G-protein coupled receptor protein signaling pathway
RGS4,regulator of G protein signaling 4,https://www.ncbi.nlm.nih.gov/gene/?term=5999,termination of G-protein coupled receptor signaling pathway
