gene_id_go,gene_description,geneLink,GO
Azgp1,"alpha-2-glycoprotein 1, zinc-binding",https://www.ncbi.nlm.nih.gov/gene/?term=25294,MHC class I protein complex
Azgp1,"alpha-2-glycoprotein 1, zinc-binding",https://www.ncbi.nlm.nih.gov/gene/?term=25294,extracellular vesicular exosome
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,Golgi membrane
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,glutamate decarboxylase activity
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,cytosol
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,glutamate decarboxylation to succinate
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,synaptic transmission
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,glutamate binding
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,cell junction
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,pyridoxal phosphate binding
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,axon
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,synaptic vesicle membrane
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,anchored component of membrane
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,cytoplasmic vesicle
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,neurotransmitter biosynthetic process
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,response to drug
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,presynaptic membrane
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,synapse
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,protein heterodimerization activity
Gad2,glutamate decarboxylase 2,https://www.ncbi.nlm.nih.gov/gene/?term=24380,perinuclear region of cytoplasm
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,ossification
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,calcium ion binding
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,extracellular region
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,extracellular space
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,endoplasmic reticulum
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,protein complex assembly
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,response to nutrient
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,response to mechanical stimulus
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,response to hormone
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,response to organic substance
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,cell differentiation
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,lung development
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,regulation of bone mineralization
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,extracellular matrix
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,protein complex
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,calcium-dependent protein binding
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,branching morphogenesis of an epithelial tube
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,cartilage development
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,response to glucocorticoid
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,response to calcium ion
Mgp,matrix Gla protein,https://www.ncbi.nlm.nih.gov/gene/?term=25333,extracellular vesicular exosome
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,group II metabotropic glutamate receptor activity
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,group III metabotropic glutamate receptor activity
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,calcium channel regulator activity
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,plasma membrane
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,integral component of plasma membrane
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,postsynaptic density
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,sensory perception of pain
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,axon
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,presynaptic membrane
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,neuron projection
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,dendritic spine
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,postsynaptic membrane
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,regulation of synaptic transmission
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,regulation of synaptic transmission glutamatergic
Grm3,glutamate metabotropic receptor 3,https://www.ncbi.nlm.nih.gov/gene/?term=24416,astrocyte projection
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,actin binding
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,calcium ion binding
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,protein binding
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,extracellular space
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,nucleus
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,identical protein binding
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,protein homodimerization activity
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,neuron projection
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,positive regulation of I-kappaB kinase/NF-kappaB signaling
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,poly(A) RNA binding
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,protein heterodimerization activity
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,calcium-dependent protein binding
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,perinuclear region of cytoplasm
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,RAGE receptor binding
S100a4,S100 calcium-binding protein A4,https://www.ncbi.nlm.nih.gov/gene/?term=24615,extracellular vesicular exosome
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,molecular_function
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,proteinaceous extracellular matrix
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,cell differentiation
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,extracellular matrix
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,biomineral tissue development
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,odontogenesis of dentin-containing tooth
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,odontogenesis
Dspp,dentin sialophosphoprotein,https://www.ncbi.nlm.nih.gov/gene/?term=25254,cellular response to cell-matrix adhesion
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,cell morphogenesis
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,cytokine production
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,sterol esterase activity
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,lysosome
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,fatty acid metabolic process
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,inflammatory response
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,cell proliferation
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,lipid catabolic process
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,sterol metabolic process
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,lipase activity
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,lung development
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,tissue remodeling
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,homeostasis of number of cells within a tissue
Lipa,"lipase A, lysosomal acid type",https://www.ncbi.nlm.nih.gov/gene/?term=25055,extracellular vesicular exosome
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,response to hypoxia
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,podosome
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,acute inflammatory response
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,chronic inflammatory response
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,integrin binding
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,extracellular space
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,early endosome
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,endoplasmic reticulum
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,Golgi apparatus
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,microvillus
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cell adhesion
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,heterophilic cell-cell adhesion
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,leukocyte cell-cell adhesion
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,heart development
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,aging
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,response to nutrient
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,primary amine oxidase activity
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,amine metabolic process
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,external side of plasma membrane
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cell surface
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,response to zinc ion
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,response to ionizing radiation
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,integral component of membrane
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,viral process
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,membrane to membrane docking
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,filopodium
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,response to lipopolysaccharide
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,response to nicotine
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cellular response to vascular endothelial growth factor stimulus
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,positive regulation of T cell proliferation
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,sarcolemma
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,apical part of cell
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,response to ethanol
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cell adhesion molecule binding
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,leukocyte tethering or rolling
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,oxidation-reduction process
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cell chemotaxis
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,embryonic placenta morphogenesis
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,chorio-allantoic fusion
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,extracellular vesicular exosome
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cellular response to glucose stimulus
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cellular response to tumor necrosis factor
Vcam1,vascular cell adhesion molecule 1,https://www.ncbi.nlm.nih.gov/gene/?term=25361,cell periphery
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,T cell mediated immunity
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,inflammatory response
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,cell surface receptor signaling pathway
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,external side of plasma membrane
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,cell surface
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,integral component of membrane
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,protein kinase binding
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,T cell activation
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,protein homodimerization activity
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,cytotoxic T cell differentiation
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,positive regulation of calcium-mediated signaling
Cd8a,CD8a molecule,https://www.ncbi.nlm.nih.gov/gene/?term=24930,defense response to virus
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,ovarian follicle development
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,behavioral fear response
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,histamine secretion
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,negative regulation of acute inflammatory response to antigenic stimulus
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,negative regulation of acute inflammatory response to non-antigenic stimulus
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,receptor signaling protein activity
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,receptor binding
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,neuropeptide hormone activity
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,extracellular space
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,cytosol
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,positive regulation of cytosolic calcium ion concentration
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,neuropeptide signaling pathway
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,regulation of G-protein coupled receptor protein signaling pathway
Adcyap1,adenylate cyclase activating polypeptide 1,https://www.ncbi.nlm.nih.gov/gene/?term=24166,positive regulation of cell proliferation
